PACC_ANIO;PACC_MES;DPA_PROVINCIA;DPA_CANTON;PACC_PRODUCTO;PACC_PRESENTACION;PACC_TIPO;PACC_PRECIO_USD;PACC_USD_KG
2012;Marzo;Esmeraldas;Quinindé;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;28.60;0.63
2012;Marzo;Esmeraldas;Quinindé;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;29.20;0.64
2012;Marzo;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;29.20;0.64
2012;Marzo;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;81.30;1.79
2012;Marzo;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;85.70;1.89
2012;Marzo;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Marzo;Guayas;El Triunfo;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Marzo;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Marzo;Guayas;El Triunfo;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Marzo;Guayas;El Triunfo;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;28.00;0.62
2012;Marzo;Guayas;El Triunfo;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;28.00;0.62
2012;Marzo;Guayas;El Triunfo;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;28.00;0.62
2012;Marzo;Guayas;El Triunfo;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Marzo;Guayas;El Triunfo;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Marzo;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Compra;83.50;1.84
2012;Marzo;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Venta;91.00;2.01
2012;Marzo;Los Rios;Buena Fe;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.50;0.67
2012;Marzo;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.00;1.92
2012;Marzo;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Marzo;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.50;1.88
2012;Marzo;Los Rios;Mocache;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;26.25;0.58
2012;Marzo;Los Rios;Mocache;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.00;0.71
2012;Marzo;Los Rios;Mocache;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;89.00;1.96
2012;Marzo;Manabí;Bolivar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;73.00;1.61
2012;Marzo;Manabí;Bolivar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Marzo;Manabí;Bolivar;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;37.00;0.82
2012;Marzo;Manabí;Bolivar;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;91.50;2.02
2012;Marzo;Manabí;Bolivar;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;125.00;2.76
2012;Marzo;Manabí;Flavio Alfaro ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.00;0.71
2012;Marzo;Manabí;Flavio Alfaro ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;62.00;1.37
2012;Marzo;Manabí;Flavio Alfaro ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Marzo;Manabí;Portoviejo ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.00;0.71
2012;Marzo;Manabí;Portoviejo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;83.00;1.83
2012;Marzo;Manabí;Portoviejo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Marzo;Morona Santiago;Palora ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Marzo;Morona Santiago;Palora ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Marzo;Morona Santiago;Santiago ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;46.67;1.03
2012;Marzo;Morona Santiago;Santiago ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;83.33;1.84
2012;Marzo;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;60.00;1.32
2012;Marzo;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Marzo;Napo;Archidona ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Marzo;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;63.33;1.40
2012;Marzo;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.00;1.87
2012;Marzo;Napo;Tena  ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;40.00;0.88
2012;Marzo;Napo;Tena  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;22.50;0.50
2012;Marzo;Napo;Tena  ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;120.00;2.64
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Marzo;Pichincha;Pedro Vicente Maldonado;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Marzo;Pichincha;Puerto Quito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;73.33;1.62
2012;Marzo;Pichincha;Puerto Quito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;77.50;1.71
2012;Marzo;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;73.33;1.62
2012;Marzo;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Marzo;Pichincha;Puerto Quito;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;30.67;0.68
2012;Marzo;Pichincha;Puerto Quito;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;30.67;0.68
2012;Marzo;Pichincha;Puerto Quito;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.67;0.68
2012;Marzo;Pichincha;Puerto Quito;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;52.50;1.16
2012;Marzo;Pichincha;Puerto Quito;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;79.10;1.74
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.57;1.91
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;28.50;0.63
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;28.50;0.63
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;29.21;0.64
2012;Marzo;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Marzo;Sucumbios;Cascales;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Marzo;Sucumbios;Cascales;Cacao seco mezclado;Quintal de 100,00 libras;Venta;74.00;1.63
2012;Marzo;Sucumbios;Cascales;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;23.00;0.51
2012;Marzo;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;75.00;1.65
2012;Marzo;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;83.00;1.83
2012;Marzo;Sucumbios;Lago Agrio;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;50.00;1.10
2012;Marzo;Sucumbios;Lago Agrio;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;51.50;1.14
2012;Marzo;Sucumbios;Lago Agrio;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.00;1.65
2012;Marzo;Sucumbios;Lago Agrio;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;83.00;1.83
2012;Abril;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;91.00;2.01
2012;Abril;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;94.50;2.08
2012;Abril;Cañar;La Troncal;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;32.50;0.72
2012;Abril;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;74.31;1.64
2012;Abril;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;76.75;1.69
2012;Abril;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Compra;82.00;1.81
2012;Abril;El Oro;Machala;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.00;1.90
2012;Abril;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.00;1.65
2012;Abril;El Oro;Pasaje;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Abril;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Compra;75.00;1.65
2012;Abril;El Oro;Santa Rosa;Cacao seco mezclado;Quintal de 100,00 libras;Venta;78.00;1.72
2012;Abril;Esmeraldas;Quinindé;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;83.90;1.85
2012;Abril;Esmeraldas;Quinindé;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;90.30;1.99
2012;Abril;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Compra;83.90;1.85
2012;Abril;Esmeraldas;Quinindé;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.30;1.99
2012;Abril;Esmeraldas;Quinindé;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;30.40;0.67
2012;Abril;Esmeraldas;Quinindé;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;31.90;0.70
2012;Abril;Esmeraldas;Quinindé;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.00;0.68
2012;Abril;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;83.90;1.85
2012;Abril;Esmeraldas;Quinindé;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.30;1.99
2012;Abril;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.50;1.77
2012;Abril;Guayas;Naranjito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;84.00;1.85
2012;Abril;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.50;1.77
2012;Abril;Guayas;Naranjito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.00;1.85
2012;Abril;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.50;1.77
2012;Abril;Guayas;Naranjito;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;84.00;1.85
2012;Abril;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.67;1.78
2012;Abril;Los Rios;Babahoyo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.67;1.93
2012;Abril;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.67;1.78
2012;Abril;Los Rios;Babahoyo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.67;1.93
2012;Abril;Los Rios;Babahoyo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.67;1.78
2012;Abril;Los Rios;Babahoyo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;87.67;1.93
2012;Abril;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Los Rios;Buena Fe;Cacao seco mezclado;Quintal de 100,00 libras;Venta;85.00;1.87
2012;Abril;Los Rios;Buena Fe;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;31.00;0.68
2012;Abril;Los Rios;Mocache;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.00;1.79
2012;Abril;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Los Rios;Mocache;Cacao seco mezclado;Quintal de 100,00 libras;Venta;84.00;1.85
2012;Abril;Los Rios;Mocache;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.73;0.57
2012;Abril;Los Rios;Mocache;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;30.60;0.67
2012;Abril;Los Rios;Mocache;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;81.00;1.79
2012;Abril;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Abril;Los Rios;Quevedo ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;92.00;2.03
2012;Abril;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Abril;Los Rios;Quevedo ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;92.00;2.03
2012;Abril;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;86.00;1.90
2012;Abril;Los Rios;Quevedo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;92.00;2.03
2012;Abril;Los Rios;Valencia;Cacao seco mezclado;Quintal de 100,00 libras;Compra;81.00;1.79
2012;Abril;Los Rios;Valencia;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.50;1.93
2012;Abril;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;83.33;1.84
2012;Abril;Los Rios;Ventanas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.50;1.93
2012;Abril;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;83.33;1.84
2012;Abril;Los Rios;Ventanas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Abril;Los Rios;Ventanas;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;83.33;1.84
2012;Abril;Los Rios;Ventanas;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Abril;Manabí;Bolivar;Cacao seco mezclado;Quintal de 100,00 libras;Compra;78.00;1.72
2012;Abril;Manabí;Bolivar;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Abril;Manabí;Bolivar;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;37.00;0.82
2012;Abril;Manabí;Bolivar;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;94.33;2.08
2012;Abril;Manabí;Bolivar;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;117.75;2.60
2012;Abril;Manabí;Chone ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Manabí;Chone ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;87.00;1.92
2012;Abril;Manabí;Chone ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;79.50;1.75
2012;Abril;Manabí;Chone ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;86.00;1.90
2012;Abril;Manabí;Chone ;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;53.50;1.18
2012;Abril;Manabí;Chone ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;30.50;0.67
2012;Abril;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.50;1.77
2012;Abril;Manabí;Chone ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;86.00;1.90
2012;Abril;Manabí;Flavio Alfaro ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.75;0.72
2012;Abril;Manabí;Flavio Alfaro ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;82.75;1.82
2012;Abril;Manabí;Flavio Alfaro ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;91.25;2.01
2012;Abril;Manabí;Portoviejo ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;32.50;0.72
2012;Abril;Manabí;Portoviejo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;76.50;1.69
2012;Abril;Manabí;Portoviejo ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.50;1.82
2012;Abril;Morona Santiago;Palora ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Morona Santiago;Palora ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;80.00;1.76
2012;Abril;Morona Santiago;Santiago ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;37.50;0.83
2012;Abril;Morona Santiago;Santiago ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;82.50;1.82
2012;Abril;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;60.00;1.32
2012;Abril;Napo;Archidona ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Abril;Napo;Archidona ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;30.00;0.66
2012;Abril;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;67.14;1.48
2012;Abril;Napo;Tena  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;81.71;1.80
2012;Abril;Napo;Tena  ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;40.00;0.88
2012;Abril;Napo;Tena  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Napo;Tena  ;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;120.00;2.64
2012;Abril;Orellana;La Joya De Los Sachas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;65.00;1.43
2012;Abril;Orellana;La Joya De Los Sachas;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;68.00;1.50
2012;Abril;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;72.00;1.59
2012;Abril;Orellana;La Joya De Los Sachas;Cacao seco mezclado;Quintal de 100,00 libras;Venta;88.00;1.94
2012;Abril;Orellana;La Joya De Los Sachas;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;26.00;0.57
2012;Abril;Orellana;La Joya De Los Sachas;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;65.00;1.43
2012;Abril;Orellana;La Joya De Los Sachas;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;68.00;1.50
2012;Abril;Orellana;Orellana;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Orellana;Orellana;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Abril;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Orellana;Orellana;Cacao seco mezclado;Quintal de 100,00 libras;Venta;73.00;1.61
2012;Abril;Orellana;Orellana;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Orellana;Orellana;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;75.00;1.65
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;85.00;1.87
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao seco mezclado;Quintal de 100,00 libras;Venta;83.50;1.84
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;80.00;1.76
2012;Abril;Pichincha;Pedro Vicente Maldonado;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;85.00;1.87
2012;Abril;Pichincha;Puerto Quito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;85.00;1.87
2012;Abril;Pichincha;Puerto Quito;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Abril;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Compra;85.00;1.87
2012;Abril;Pichincha;Puerto Quito;Cacao seco mezclado;Quintal de 100,00 libras;Venta;87.50;1.93
2012;Abril;Pichincha;Puerto Quito;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Pichincha;Puerto Quito;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;28.33;0.62
2012;Abril;Pichincha;Puerto Quito;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;25.00;0.55
2012;Abril;Pichincha;Puerto Quito;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;85.00;1.87
2012;Abril;Pichincha;Puerto Quito;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;90.00;1.98
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;76.75;1.69
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Compra;76.46;1.69
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco mezclado;Quintal de 100,00 libras;Venta;82.59;1.82
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;28.25;0.62
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;28.25;0.62
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;28.78;0.63
2012;Abril;Santo Domingo De Los Tsáchilas;Santo Domingo  ;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;76.75;1.69
2012;Abril;Sucumbios;Cascales;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Sucumbios;Cascales;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;74.00;1.63
2012;Abril;Sucumbios;Cascales;Cacao seco mezclado;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Sucumbios;Cascales;Cacao seco mezclado;Quintal de 100,00 libras;Venta;74.00;1.63
2012;Abril;Sucumbios;Cascales;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;23.00;0.51
2012;Abril;Sucumbios;Cascales;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;23.00;0.51
2012;Abril;Sucumbios;Cascales;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;23.00;0.51
2012;Abril;Sucumbios;Cascales;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;70.00;1.54
2012;Abril;Sucumbios;Cascales;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;74.00;1.63
2012;Abril;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Compra;63.00;1.39
2012;Abril;Sucumbios;Lago Agrio;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;81.00;1.79
2012;Abril;Sucumbios;Lago Agrio;Cacao en Baba CCN 51;Quintal de 100,00 libras;Compra;20.20;0.45
2012;Abril;Sucumbios;Lago Agrio;Cacao en Baba fino de aroma;Quintal de 100,00 libras;Compra;24.60;0.54
2012;Abril;Sucumbios;Lago Agrio;Cacao seco fino de aroma;Quintal de 100,00 libras;Compra;75.00;1.65
2012;Abril;Sucumbios;Lago Agrio;Cacao seco fino de aroma;Quintal de 100,00 libras;Venta;81.00;1.79
2012;Mayo;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Compra;93.00;2.05
2012;Mayo;Cañar;La Troncal;Cacao seco mezclado;Quintal de 100,00 libras;Venta;96.00;2.12
2012;Mayo;Cañar;La Troncal;Cacao en Baba Mezclado;Quintal de 100,00 libras;Compra;42.00;0.93
2012;Mayo;Chimborazo;Cumandá;Cacao CCN 51 Seco;Quintal de 100,00 libras;Venta;79.00;1.74
2012;Mayo;El Oro;Arenillas;Cacao seco mezclado;Quintal de 100,00 libras;Compra;76.00;1.68
